Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
United States of America,Region of the Americas of WHO,North America,2007,18,2007-04-30,2007-05-06,,3006,15,,81,,51,147,,,56,56,203,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,19,2007-05-07,2007-05-13,,2591,7,,38,,43,88,,,38,38,126,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,20,2007-05-14,2007-05-20,,2370,3,,23,,39,65,,,27,27,92,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,21,2007-05-21,2007-05-27,,1990,4,,32,,34,70,,,14,14,84,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,22,2007-05-28,2007-06-03,,1731,2,,7,,12,21,,,9,9,30,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,23,2007-06-04,2007-06-10,,1711,1,,5,,10,16,,,4,4,20,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,24,2007-06-11,2007-06-17,,1529,0,,6,,13,19,,,7,7,26,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,25,2007-06-18,2007-06-24,,1300,3,,1,,2,6,,,2,2,8,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,26,2007-06-25,2007-07-01,,1278,0,,1,,10,11,,,4,4,15,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,27,2007-07-02,2007-07-08,,1121,2,,3,,8,13,,,5,5,18,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,28,2007-07-09,2007-07-15,,1195,4,,8,,9,21,,,2,2,23,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,29,2007-07-16,2007-07-22,,1154,4,,3,,8,15,,,1,1,16,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,30,2007-07-23,2007-07-29,,1165,14,,7,,14,35,,,2,2,37,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,31,2007-07-30,2007-08-05,,1217,2,,6,,14,22,,,2,2,24,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,32,2007-08-06,2007-08-12,,1157,11,,5,,14,30,,,4,4,34,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,33,2007-08-13,2007-08-19,,1120,7,,2,,10,19,,,0,0,19,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,34,2007-08-20,2007-08-26,,1170,1,,0,,21,22,,,1,1,23,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,35,2007-08-27,2007-09-02,,1204,10,,0,,13,23,,,7,7,30,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,36,2007-09-03,2007-09-09,,1093,10,,0,,14,24,,,0,0,24,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,37,2007-09-10,2007-09-16,,1228,14,,1,,8,23,,,7,7,30,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,38,2007-09-17,2007-09-23,,954,11,,1,,15,27,,,3,3,30,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,39,2007-09-24,2007-09-30,,1052,3,,1,,16,20,,,0,0,20,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,40,2007-10-01,2007-10-07,,2340,17,,2,,20,39,,,5,5,44,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,41,2007-10-08,2007-10-14,,2556,19,,3,,22,44,,,0,0,44,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,42,2007-10-15,2007-10-21,,2957,16,,2,,28,46,,,2,2,48,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,43,2007-10-22,2007-10-28,,3130,16,,2,,27,45,,,5,5,50,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,44,2007-10-29,2007-11-04,,3533,10,,0,,53,63,,,11,11,74,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,45,2007-11-05,2007-11-11,,3767,17,,10,,47,74,,,11,11,85,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,46,2007-11-12,2007-11-18,,4106,24,,6,,55,85,,,2,2,87,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,47,2007-11-19,2007-11-25,,4029,35,,2,,90,127,,,13,13,140,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,48,2007-11-26,2007-12-02,,4644,49,,12,,50,111,,,13,13,124,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,49,2007-12-03,2007-12-09,,4881,35,,10,,112,157,,,22,22,179,,Sporadic
United States of America,Region of the Americas of WHO,North America,2007,50,2007-12-10,2007-12-16,,5168,53,,22,,116,191,,,27,27,218,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,51,2007-12-17,2007-12-23,,5846,70,,28,,165,263,,,50,50,313,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2007,52,2007-12-24,2007-12-30,,6216,80,,26,,260,366,,,85,85,451,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,1,2007-12-31,2008-01-06,,6802,96,,59,,318,473,,,106,106,579,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2008,2,2008-01-07,2008-01-13,,7373,179,,143,,528,850,,,161,161,1011,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2008,3,2008-01-14,2008-01-20,,7803,220,,204,,702,1126,,,210,210,1336,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,4,2008-01-21,2008-01-27,,9450,223,,386,,1208,1817,,,338,338,2155,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,5,2008-01-28,2008-02-03,,13377,262,,634,,2263,3159,,,659,659,3818,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,6,2008-02-04,2008-02-10,,14936,268,,836,,2740,3844,,,889,889,4733,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,7,2008-02-11,2008-02-17,,14972,211,,833,,2620,3664,,,1079,1079,4743,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,8,2008-02-18,2008-02-24,,17147,190,,973,,2663,3826,,,1360,1360,5186,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,9,2008-02-25,2008-03-02,,15842,132,,802,,2041,2975,,,1396,1396,4371,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,10,2008-03-03,2008-03-09,,14963,74,,628,,1477,2179,,,1366,1366,3545,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,11,2008-03-10,2008-03-16,,11515,79,,485,,897,1461,,,1083,1083,2544,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,12,2008-03-17,2008-03-23,,9509,49,,397,,589,1035,,,908,908,1943,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2008,13,2008-03-24,2008-03-30,,7682,14,,175,,413,602,,,776,776,1378,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2008,14,2008-03-31,2008-04-06,,6054,12,,105,,258,375,,,505,505,880,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2008,15,2008-04-07,2008-04-13,,5189,6,,52,,140,198,,,410,410,608,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2008,16,2008-04-14,2008-04-20,,4018,0,,32,,82,114,,,233,233,347,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,17,2008-04-21,2008-04-27,,3477,5,,10,,44,59,,,126,126,185,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2008,18,2008-04-28,2008-05-04,,2680,1,,9,,36,46,,,79,79,125,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,19,2008-05-05,2008-05-11,,2499,0,,10,,12,22,,,42,42,64,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2008,20,2008-05-12,2008-05-18,,2364,0,,4,,14,18,,,19,19,37,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,21,2008-05-19,2008-05-25,,2067,1,,4,,9,14,,,15,15,29,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,22,2008-05-26,2008-06-01,,1887,0,,2,,7,9,,,10,10,19,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,23,2008-06-02,2008-06-08,,1833,0,,1,,11,12,,,5,5,17,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,24,2008-06-09,2008-06-15,,1484,0,,0,,4,4,,,7,7,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,25,2008-06-16,2008-06-22,,1447,0,,2,,3,5,,,2,2,7,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,26,2008-06-23,2008-06-29,,1305,0,,0,,0,0,,,6,6,6,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,27,2008-06-30,2008-07-06,,1120,0,,0,,1,1,,,3,3,4,,No Activity
United States of America,Region of the Americas of WHO,North America,2008,28,2008-07-07,2008-07-13,,1193,1,,1,,0,2,,,4,4,6,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,29,2008-07-14,2008-07-20,,1097,0,,0,,2,2,,,2,2,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,30,2008-07-21,2008-07-27,,1046,1,,5,,3,9,,,0,0,9,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,31,2008-07-28,2008-08-03,,1042,0,,1,,2,3,,,4,4,7,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,32,2008-08-04,2008-08-10,,991,1,,0,,5,6,,,1,1,7,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,33,2008-08-11,2008-08-17,,931,0,,0,,0,0,,,1,1,1,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,34,2008-08-18,2008-08-24,,904,1,,1,,1,3,,,3,3,6,,No Activity
United States of America,Region of the Americas of WHO,North America,2008,35,2008-08-25,2008-08-31,,1059,0,,0,,2,2,,,3,3,5,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,36,2008-09-01,2008-09-07,,1105,1,,0,,5,6,,,0,0,6,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,37,2008-09-08,2008-09-14,,1210,0,,2,,7,9,,,2,2,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,38,2008-09-15,2008-09-21,,1387,0,,1,,9,10,,,2,2,12,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,39,2008-09-22,2008-09-28,,824,0,,0,,5,5,,,2,2,7,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,40,2008-09-29,2008-10-05,,2606,3,,0,,8,11,,,6,6,17,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,41,2008-10-06,2008-10-12,,2633,4,,4,,8,16,,,6,6,22,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,42,2008-10-13,2008-10-19,,2746,13,,3,,15,31,,,6,6,37,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,43,2008-10-20,2008-10-26,,3198,22,,0,,24,46,,,14,14,60,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,44,2008-10-27,2008-11-02,,3320,12,,3,,21,36,,,5,5,41,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,45,2008-11-03,2008-11-09,,3921,32,,2,,23,57,,,11,11,68,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,46,2008-11-10,2008-11-16,,4146,25,,2,,23,50,,,12,12,62,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,47,2008-11-17,2008-11-23,,4540,27,,1,,31,59,,,23,23,82,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,48,2008-11-24,2008-11-30,,4636,40,,1,,47,88,,,24,24,112,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,49,2008-12-01,2008-12-07,,5356,43,,6,,57,106,,,14,14,120,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,50,2008-12-08,2008-12-14,,5788,71,,9,,66,146,,,37,37,183,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2008,51,2008-12-15,2008-12-21,,6057,73,,19,,108,200,,,56,56,256,,Sporadic
United States of America,Region of the Americas of WHO,North America,2008,52,2008-12-22,2008-12-28,,5830,71,,12,,153,236,,,51,51,287,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,1,2008-12-29,2009-01-04,6613,6613,111,,19,,177,307,,,50,50,357,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,2,2009-01-05,2009-01-11,6980,6980,163,,27,,300,490,,,78,78,568,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,3,2009-01-12,2009-01-18,7024,7024,195,,22,,421,638,,,104,104,742,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,4,2009-01-19,2009-01-25,7959,7959,353,,46,,666,1065,,,189,189,1254,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,5,2009-01-26,2009-02-01,9496,9496,555,,78,,940,1573,,,380,380,1953,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,6,2009-02-02,2009-02-08,11750,11750,671,,52,,1386,2109,,,688,688,2797,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,7,2009-02-09,2009-02-15,12716,12716,823,,66,,1361,2250,,,945,945,3195,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,8,2009-02-16,2009-02-22,11801,11801,840,,70,,1065,1975,,,931,931,2906,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,9,2009-02-23,2009-03-01,11983,11983,700,,57,,1011,1768,,,1147,1147,2915,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,10,2009-03-02,2009-03-08,11020,11020,533,,65,,896,1494,,,1158,1158,2652,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,11,2009-03-09,2009-03-15,9679,9679,386,,67,,635,1088,,,1062,1062,2150,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,12,2009-03-16,2009-03-22,8726,8726,355,,62,,439,856,,,926,926,1782,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,13,2009-03-23,2009-03-29,7425,7425,269,,45,,293,607,,,636,636,1243,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,14,2009-03-30,2009-04-05,5835,5835,121,,27,,180,328,,,471,471,799,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,15,2009-04-06,2009-04-12,5171,5171,102,1,37,,130,270,,,283,283,553,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,16,2009-04-13,2009-04-19,4713,4713,39,1,29,,84,153,,,186,186,339,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,17,2009-04-20,2009-04-26,4197,4197,41,18,33,,77,169,,,113,113,282,,No Report
United States of America,Region of the Americas of WHO,North America,2009,18,2009-04-27,2009-05-03,35381,35381,669,1493,851,,489,3502,,,787,787,4289,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,19,2009-05-04,2009-05-10,33653,33653,491,2518,709,,713,4431,,,490,490,4921,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,20,2009-05-11,2009-05-17,16456,16456,145,1785,259,,626,2815,,,134,134,2949,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,21,2009-05-18,2009-05-24,15035,15035,72,2673,260,,777,3782,,,93,93,3875,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,22,2009-05-25,2009-05-31,12971,12971,32,2840,258,,962,4092,,,42,42,4134,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,23,2009-06-01,2009-06-07,13036,13036,27,3646,425,,873,4971,,,26,26,4997,,No Report
United States of America,Region of the Americas of WHO,North America,2009,24,2009-06-08,2009-06-14,13284,13284,29,3922,261,,1195,5407,,,15,15,5422,,No Report
United States of America,Region of the Americas of WHO,North America,2009,25,2009-06-15,2009-06-21,13847,13847,15,4395,216,,1288,5914,,,9,9,5923,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,26,2009-06-22,2009-06-28,11940,11940,9,3166,72,,998,4245,,,7,7,4252,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,27,2009-06-29,2009-07-05,10510,10510,81,2389,38,,748,3256,,,7,7,3263,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,28,2009-07-06,2009-07-12,10271,10271,1,2590,41,,616,3248,,,7,7,3255,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,29,2009-07-13,2009-07-19,9520,9520,11,2087,28,,511,2637,,,4,4,2641,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,30,2009-07-20,2009-07-26,8323,8323,19,1856,15,,406,2296,,,3,3,2299,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,31,2009-07-27,2009-08-02,8851,8851,25,1879,11,,794,2709,,,4,4,2713,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,32,2009-08-03,2009-08-09,7896,7896,17,1298,7,,489,1811,,,3,3,1814,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,33,2009-08-10,2009-08-16,7988,7988,4,1265,8,,436,1713,,,5,5,1718,,Sporadic
United States of America,Region of the Americas of WHO,North America,2009,34,2009-08-17,2009-08-23,9135,9135,2,1600,16,,484,2102,,,1,1,2103,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,35,2009-08-24,2009-08-30,10937,10937,8,1383,12,,728,2131,,,14,14,2145,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,36,2009-08-31,2009-09-06,14443,14443,2,1884,13,0,1087,2986,0,0,4,4,2990,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,37,2009-09-07,2009-09-13,16842,16842,1,2294,6,0,1462,3763,0,0,11,11,3774,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,38,2009-09-14,2009-09-20,18726,18726,5,2617,3,0,1707,4332,0,0,5,5,4337,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,39,2009-09-21,2009-09-27,19498,19498,4,2858,6,0,1724,4592,0,0,18,18,4610,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,40,2009-09-28,2009-10-04,20564,20564,4,3847,7,0,1863,5721,0,0,17,17,5738,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,41,2009-10-05,2009-10-11,24567,24567,1,6121,2,0,2046,8170,0,0,19,19,8189,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,42,2009-10-12,2009-10-18,29035,29035,2,8627,0,0,2211,10840,0,0,18,18,10858,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,43,2009-10-19,2009-10-25,31866,31866,2,9735,2,0,2342,12081,0,0,30,30,12111,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,44,2009-10-26,2009-11-01,27992,27992,1,7738,2,0,2010,9751,0,0,19,19,9770,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,45,2009-11-02,2009-11-08,24861,24861,3,6081,3,0,1464,7551,0,0,30,30,7581,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,46,2009-11-09,2009-11-15,21720,21720,1,4629,1,0,1157,5788,0,0,9,9,5797,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,47,2009-11-16,2009-11-22,18198,18198,1,2715,0,0,725,3441,0,0,13,13,3454,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,48,2009-11-23,2009-11-29,13199,13199,1,1408,3,0,448,1860,0,0,7,7,1867,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2009,49,2009-11-30,2009-12-06,12978,12978,1,997,0,0,316,1314,0,0,9,9,1323,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,50,2009-12-07,2009-12-13,11195,11195,1,610,3,0,185,799,0,0,3,3,802,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,51,2009-12-14,2009-12-20,10473,10473,0,480,3,0,172,655,0,0,6,6,661,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2009,52,2009-12-21,2009-12-27,8437,8437,3,251,0,0,135,389,0,0,3,3,392,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2009,53,2009-12-28,2010-01-03,9454,9454,0,285,1,0,134,420,0,0,8,8,428,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2010,1,2010-01-04,2010-01-10,9600,9600,0,266,0,0,92,358,0,0,8,8,366,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,2,2010-01-11,2010-01-17,8678,8678,1,261,2,0,120,384,0,0,12,12,396,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,3,2010-01-18,2010-01-24,8626,8626,0,317,1,0,126,444,0,0,3,3,447,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,4,2010-01-25,2010-01-31,8622,8622,0,268,3,0,122,393,0,0,9,9,402,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,5,2010-02-01,2010-02-07,8485,8485,0,290,0,0,108,398,0,0,6,6,404,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,6,2010-02-08,2010-02-14,8270,8270,0,238,0,0,114,352,0,0,9,9,361,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,7,2010-02-15,2010-02-21,8463,8463,0,260,0,0,114,374,0,0,6,6,380,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,8,2010-02-22,2010-02-28,8106,8106,0,316,1,0,104,421,0,0,3,3,424,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,9,2010-03-01,2010-03-07,7620,7620,0,338,0,0,102,440,0,0,5,5,445,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,10,2010-03-08,2010-03-14,7525,7525,0,359,0,0,102,461,0,0,14,14,475,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,11,2010-03-15,2010-03-21,6500,6500,0,259,1,0,87,347,0,0,4,4,351,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,12,2010-03-22,2010-03-28,5645,5645,0,178,1,0,58,237,0,0,9,9,246,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,13,2010-03-29,2010-04-04,5285,5285,0,167,1,0,64,232,0,0,5,5,237,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,14,2010-04-05,2010-04-11,4567,4567,0,96,1,0,30,127,0,0,0,0,127,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,15,2010-04-12,2010-04-18,3993,3993,0,56,1,0,20,77,0,0,2,2,79,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,16,2010-04-19,2010-04-25,3816,3816,0,17,2,0,27,46,0,0,6,6,52,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,17,2010-04-26,2010-05-02,3754,3754,0,16,0,0,13,29,0,0,8,8,37,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,18,2010-05-03,2010-05-09,3142,3142,0,20,1,0,9,30,0,0,1,1,31,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,19,2010-05-10,2010-05-16,2845,2845,0,6,2,0,15,23,0,0,3,3,26,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,20,2010-05-17,2010-05-23,2921,2921,0,7,1,0,7,15,0,0,3,3,18,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,21,2010-05-24,2010-05-30,2711,2711,0,0,0,0,6,6,0,0,2,2,8,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,22,2010-05-31,2010-06-06,2196,2196,0,3,0,0,3,6,0,0,2,2,8,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,23,2010-06-07,2010-06-13,2190,2190,0,1,1,0,3,5,0,0,3,3,8,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,24,2010-06-14,2010-06-20,2077,2077,0,1,4,0,2,7,0,0,4,4,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,25,2010-06-21,2010-06-27,1975,1975,0,3,4,0,4,11,0,0,0,0,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,26,2010-06-28,2010-07-04,1846,1846,0,1,1,0,4,6,0,0,1,1,7,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,27,2010-07-05,2010-07-11,1623,1623,0,0,3,0,1,4,0,0,0,0,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,28,2010-07-12,2010-07-18,1634,1634,0,1,6,0,1,8,0,0,2,2,10,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,29,2010-07-19,2010-07-25,1589,1589,0,2,2,0,4,8,0,0,4,4,12,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,30,2010-07-26,2010-08-01,1706,1760,0,1,13,0,5,19,0,0,5,5,24,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,31,2010-08-02,2010-08-08,1559,1559,0,4,9,0,4,17,0,0,2,2,19,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,32,2010-08-09,2010-08-15,1702,1702,0,7,10,0,5,22,0,0,10,10,32,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,33,2010-08-16,2010-08-22,1816,1816,0,5,11,0,2,18,0,0,3,3,21,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,34,2010-08-23,2010-08-29,2001,2001,0,10,17,0,10,37,0,0,8,8,45,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,35,2010-08-30,2010-09-05,2282,2282,0,7,11,0,10,28,0,0,6,6,34,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,36,2010-09-06,2010-09-12,2397,2397,0,9,16,0,14,39,0,0,7,7,46,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,37,2010-09-13,2010-09-19,2769,2769,0,5,30,0,15,50,0,0,14,14,64,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,38,2010-09-20,2010-09-26,2870,2870,0,0,28,0,18,46,0,0,21,21,67,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,39,2010-09-27,2010-10-03,3063,3063,0,2,17,0,23,42,0,0,20,20,62,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,40,2010-10-04,2010-10-10,3724,3724,0,7,17,0,30,54,0,0,23,23,77,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,41,2010-10-11,2010-10-17,4100,4100,0,13,36,0,43,92,0,0,36,36,128,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,42,2010-10-18,2010-10-24,4239,4239,0,8,35,0,53,96,0,0,45,45,141,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,43,2010-10-25,2010-10-31,4351,4351,0,13,55,0,47,115,0,0,53,53,168,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,44,2010-11-01,2010-11-07,4734,4734,0,12,61,0,68,141,0,0,106,106,247,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,45,2010-11-08,2010-11-14,5553,5553,0,15,78,0,95,188,0,0,164,164,352,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,46,2010-11-15,2010-11-21,5766,5766,0,23,121,0,109,253,0,0,238,238,491,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,47,2010-11-22,2010-11-28,5650,5650,0,11,153,0,158,322,0,0,266,266,588,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2010,48,2010-11-29,2010-12-05,6187,6187,0,34,181,0,133,348,0,0,261,261,609,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,49,2010-12-06,2010-12-12,6341,6341,0,46,356,0,131,533,0,0,310,310,843,,Sporadic
United States of America,Region of the Americas of WHO,North America,2010,50,2010-12-13,2010-12-19,7564,7564,0,83,547,0,278,908,0,0,530,530,1438,,Local Outbreak
